Nilai_Matematika,Nilai_IPA,Nilai_Bahasa_Inggris,Minat,Bakat,Jurusan
70,64,96,Sosial,Komunikatif,Psikologi
65,60,98,Sosial,Komunikatif,Psikologi
68,62,100,Sosial,Komunikatif,Psikologi
71,69,99,Sosial,Komunikatif,Psikologi
73,69,99,Sosial,Komunikatif,Psikologi
75,64,97,Sosial,Komunikatif,Psikologi
71,70,97,Sosial,Komunikatif,Psikologi
68,68,97,Sosial,Komunikatif,Psikologi
69,60,99,Sosial,Komunikatif,Psikologi
66,63,97,Sosial,Komunikatif,Psikologi
70,60,98,Sosial,Komunikatif,Psikologi
69,69,99,Sosial,Komunikatif,Psikologi
69,61,97,Sosial,Komunikatif,Psikologi
71,60,96,Sosial,Komunikatif,Psikologi
65,61,96,Sosial,Komunikatif,Psikologi
65,68,96,Sosial,Komunikatif,Psikologi
66,64,100,Sosial,Komunikatif,Psikologi
66,69,99,Sosial,Komunikatif,Psikologi
70,62,96,Sosial,Komunikatif,Psikologi
66,63,98,Sosial,Komunikatif,Psikologi
73,65,100,Sosial,Komunikatif,Psikologi
68,65,100,Sosial,Komunikatif,Psikologi
75,67,99,Sosial,Komunikatif,Psikologi
68,62,100,Sosial,Komunikatif,Psikologi
75,60,100,Sosial,Komunikatif,Psikologi
73,69,99,Sosial,Komunikatif,Psikologi
69,60,98,Sosial,Komunikatif,Psikologi
72,69,97,Sosial,Komunikatif,Psikologi
73,65,96,Sosial,Komunikatif,Psikologi
71,66,95,Sosial,Komunikatif,Psikologi
65,66,99,Sosial,Komunikatif,Psikologi
73,66,97,Sosial,Komunikatif,Psikologi
65,64,97,Sosial,Komunikatif,Psikologi
69,69,97,Sosial,Komunikatif,Psikologi
74,61,96,Sosial,Komunikatif,Psikologi
70,60,96,Sosial,Komunikatif,Psikologi
66,62,95,Sosial,Komunikatif,Psikologi
69,68,98,Sosial,Komunikatif,Psikologi
68,69,97,Sosial,Komunikatif,Psikologi
71,65,99,Sosial,Komunikatif,Psikologi
73,62,96,Sosial,Komunikatif,Psikologi
70,64,99,Sosial,Komunikatif,Psikologi
74,61,96,Sosial,Komunikatif,Psikologi
65,61,99,Sosial,Komunikatif,Psikologi
68,60,100,Sosial,Komunikatif,Psikologi
74,66,100,Sosial,Komunikatif,Psikologi
74,64,100,Sosial,Komunikatif,Psikologi
71,63,99,Sosial,Komunikatif,Psikologi
72,62,100,Sosial,Komunikatif,Psikologi
68,61,98,Sosial,Komunikatif,Psikologi
70,63,100,Sosial,Komunikatif,Psikologi
72,60,96,Sosial,Komunikatif,Psikologi
71,61,98,Sosial,Komunikatif,Psikologi
69,69,96,Sosial,Komunikatif,Psikologi
65,66,99,Sosial,Komunikatif,Psikologi
75,68,100,Sosial,Komunikatif,Psikologi
65,65,97,Sosial,Komunikatif,Psikologi
74,65,96,Sosial,Komunikatif,Psikologi
66,69,99,Sosial,Komunikatif,Psikologi
69,68,98,Sosial,Komunikatif,Psikologi
71,68,97,Sosial,Komunikatif,Psikologi
73,64,98,Sosial,Komunikatif,Psikologi
65,61,96,Sosial,Komunikatif,Psikologi
72,64,95,Sosial,Komunikatif,Psikologi
71,65,99,Sosial,Komunikatif,Psikologi
74,65,97,Sosial,Komunikatif,Psikologi
65,68,97,Sosial,Komunikatif,Psikologi
65,61,97,Sosial,Komunikatif,Psikologi
69,60,96,Sosial,Komunikatif,Psikologi
70,67,97,Sosial,Komunikatif,Psikologi
74,61,98,Sosial,Komunikatif,Psikologi
74,67,97,Sosial,Komunikatif,Psikologi
74,68,95,Sosial,Komunikatif,Psikologi
71,65,99,Sosial,Komunikatif,Psikologi
69,61,97,Sosial,Komunikatif,Psikologi
70,67,100,Sosial,Komunikatif,Psikologi
67,65,96,Sosial,Komunikatif,Psikologi
72,61,95,Sosial,Komunikatif,Psikologi
69,65,95,Sosial,Komunikatif,Psikologi
69,61,97,Sosial,Komunikatif,Psikologi
68,70,98,Sosial,Komunikatif,Psikologi
74,65,99,Sosial,Komunikatif,Psikologi
75,69,97,Sosial,Komunikatif,Psikologi
75,64,97,Sosial,Komunikatif,Psikologi
74,64,97,Sosial,Komunikatif,Psikologi
71,66,96,Sosial,Komunikatif,Psikologi
73,64,100,Sosial,Komunikatif,Psikologi
70,64,97,Sosial,Komunikatif,Psikologi
69,60,97,Sosial,Komunikatif,Psikologi
75,61,97,Sosial,Komunikatif,Psikologi
69,67,97,Sosial,Komunikatif,Psikologi
75,62,96,Sosial,Komunikatif,Psikologi
68,64,100,Sosial,Komunikatif,Psikologi
66,60,98,Sosial,Komunikatif,Psikologi
67,62,100,Sosial,Komunikatif,Psikologi
67,60,97,Sosial,Komunikatif,Psikologi
72,68,99,Sosial,Komunikatif,Psikologi
74,68,95,Sosial,Komunikatif,Psikologi
75,70,99,Sosial,Komunikatif,Psikologi
67,68,97,Sosial,Komunikatif,Psikologi
69,63,98,Sosial,Komunikatif,Psikologi
72,61,95,Sosial,Komunikatif,Psikologi
65,64,97,Sosial,Komunikatif,Psikologi
66,62,100,Sosial,Komunikatif,Psikologi
71,65,99,Sosial,Komunikatif,Psikologi
68,69,97,Sosial,Komunikatif,Psikologi
74,64,95,Sosial,Komunikatif,Psikologi
68,65,97,Sosial,Komunikatif,Psikologi
67,69,100,Sosial,Komunikatif,Psikologi
69,68,96,Sosial,Komunikatif,Psikologi
73,61,98,Sosial,Komunikatif,Psikologi
65,67,96,Sosial,Komunikatif,Psikologi
69,68,100,Sosial,Komunikatif,Psikologi
73,62,100,Sosial,Komunikatif,Psikologi
66,66,99,Sosial,Komunikatif,Psikologi
70,69,96,Sosial,Komunikatif,Psikologi
74,62,100,Sosial,Komunikatif,Psikologi
75,69,100,Sosial,Komunikatif,Psikologi
74,70,96,Sosial,Komunikatif,Psikologi
69,68,98,Sosial,Komunikatif,Psikologi
73,66,96,Sosial,Komunikatif,Psikologi
69,69,97,Sosial,Komunikatif,Psikologi
68,69,100,Sosial,Komunikatif,Psikologi
74,64,99,Sosial,Komunikatif,Psikologi
72,65,95,Sosial,Komunikatif,Psikologi
74,69,96,Sosial,Komunikatif,Psikologi
67,68,97,Sosial,Komunikatif,Psikologi
71,64,95,Sosial,Komunikatif,Psikologi
69,68,98,Sosial,Komunikatif,Psikologi
69,69,95,Sosial,Komunikatif,Psikologi
72,61,98,Sosial,Komunikatif,Psikologi
70,61,95,Sosial,Komunikatif,Psikologi
70,61,100,Sosial,Komunikatif,Psikologi
69,60,96,Sosial,Komunikatif,Psikologi
72,65,98,Sosial,Komunikatif,Psikologi
73,61,99,Sosial,Komunikatif,Psikologi
74,69,95,Sosial,Komunikatif,Psikologi
75,61,99,Sosial,Komunikatif,Psikologi
65,67,96,Sosial,Komunikatif,Psikologi
70,70,99,Sosial,Komunikatif,Psikologi
68,70,96,Sosial,Komunikatif,Psikologi
67,67,96,Sosial,Komunikatif,Psikologi
73,61,99,Sosial,Komunikatif,Psikologi
72,60,95,Sosial,Komunikatif,Psikologi
73,65,95,Sosial,Komunikatif,Psikologi
71,70,98,Sosial,Komunikatif,Psikologi
67,64,96,Sosial,Komunikatif,Psikologi
71,68,98,Sosial,Komunikatif,Psikologi
71,64,95,Sosial,Komunikatif,Psikologi
72,68,99,Sosial,Komunikatif,Psikologi
71,70,95,Sosial,Komunikatif,Psikologi
74,64,100,Sosial,Komunikatif,Psikologi
75,60,99,Sosial,Komunikatif,Psikologi
65,64,99,Sosial,Komunikatif,Psikologi
71,61,98,Sosial,Komunikatif,Psikologi
72,62,98,Sosial,Komunikatif,Psikologi
72,62,95,Sosial,Komunikatif,Psikologi
71,61,97,Sosial,Komunikatif,Psikologi
73,62,100,Sosial,Komunikatif,Psikologi
70,66,96,Sosial,Komunikatif,Psikologi
70,69,96,Sosial,Komunikatif,Psikologi
73,69,95,Sosial,Komunikatif,Psikologi
66,64,95,Sosial,Komunikatif,Psikologi
70,64,99,Sosial,Komunikatif,Psikologi
69,60,96,Sosial,Komunikatif,Psikologi
73,66,97,Sosial,Komunikatif,Psikologi
71,65,99,Sosial,Komunikatif,Psikologi
71,70,99,Sosial,Komunikatif,Psikologi
73,65,99,Sosial,Komunikatif,Psikologi
66,67,100,Sosial,Komunikatif,Psikologi
71,60,100,Sosial,Komunikatif,Psikologi
65,67,99,Sosial,Komunikatif,Psikologi
72,66,98,Sosial,Komunikatif,Psikologi
65,63,98,Sosial,Komunikatif,Psikologi
67,69,96,Sosial,Komunikatif,Psikologi
66,60,98,Sosial,Komunikatif,Psikologi
73,61,98,Sosial,Komunikatif,Psikologi
74,67,100,Sosial,Komunikatif,Psikologi
72,60,96,Sosial,Komunikatif,Psikologi
70,65,95,Sosial,Komunikatif,Psikologi
72,70,100,Sosial,Komunikatif,Psikologi
70,61,96,Sosial,Komunikatif,Psikologi
75,66,100,Sosial,Komunikatif,Psikologi
69,64,100,Sosial,Komunikatif,Psikologi
74,63,98,Sosial,Komunikatif,Psikologi
73,70,97,Sosial,Komunikatif,Psikologi
71,68,98,Sosial,Komunikatif,Psikologi
74,60,98,Sosial,Komunikatif,Psikologi
65,65,95,Sosial,Komunikatif,Psikologi
69,68,99,Sosial,Komunikatif,Psikologi
71,65,98,Sosial,Komunikatif,Psikologi
71,64,98,Sosial,Komunikatif,Psikologi
75,60,98,Sosial,Komunikatif,Psikologi
71,69,97,Sosial,Komunikatif,Psikologi
67,62,99,Sosial,Komunikatif,Psikologi
67,67,96,Sosial,Komunikatif,Psikologi
70,65,98,Sosial,Komunikatif,Psikologi
69,63,96,Sosial,Komunikatif,Psikologi
74,67,95,Sosial,Komunikatif,Psikologi
73,69,95,Sosial,Komunikatif,Psikologi
68,69,95,Sosial,Komunikatif,Psikologi
65,60,99,Sosial,Komunikatif,Psikologi
68,60,100,Sosial,Komunikatif,Psikologi
67,62,98,Sosial,Komunikatif,Psikologi
73,60,99,Sosial,Komunikatif,Psikologi
74,67,97,Sosial,Komunikatif,Psikologi
66,65,98,Sosial,Komunikatif,Psikologi
72,69,97,Sosial,Komunikatif,Psikologi
71,67,100,Sosial,Komunikatif,Psikologi
74,64,100,Sosial,Komunikatif,Psikologi
71,64,98,Sosial,Komunikatif,Psikologi
67,60,95,Sosial,Komunikatif,Psikologi
74,70,97,Sosial,Komunikatif,Psikologi
67,65,100,Sosial,Komunikatif,Psikologi
65,65,96,Sosial,Komunikatif,Psikologi
69,60,96,Sosial,Komunikatif,Psikologi
67,60,100,Sosial,Komunikatif,Psikologi
70,60,98,Sosial,Komunikatif,Psikologi
70,66,95,Sosial,Komunikatif,Psikologi
65,69,95,Sosial,Komunikatif,Psikologi
71,61,98,Sosial,Komunikatif,Psikologi
75,68,100,Sosial,Komunikatif,Psikologi
75,70,99,Sosial,Komunikatif,Psikologi
70,64,97,Sosial,Komunikatif,Psikologi
68,69,97,Sosial,Komunikatif,Psikologi
67,67,100,Sosial,Komunikatif,Psikologi
74,66,100,Sosial,Komunikatif,Psikologi
69,63,97,Sosial,Komunikatif,Psikologi
70,63,99,Sosial,Komunikatif,Psikologi
72,70,95,Sosial,Komunikatif,Psikologi
66,64,100,Sosial,Komunikatif,Psikologi
73,69,99,Sosial,Komunikatif,Psikologi
75,62,96,Sosial,Komunikatif,Psikologi
73,65,98,Sosial,Komunikatif,Psikologi
71,70,97,Sosial,Komunikatif,Psikologi
72,63,95,Sosial,Komunikatif,Psikologi
71,64,100,Sosial,Komunikatif,Psikologi
70,61,100,Sosial,Komunikatif,Psikologi
72,62,98,Sosial,Komunikatif,Psikologi
65,68,96,Sosial,Komunikatif,Psikologi
66,64,100,Sosial,Komunikatif,Psikologi
74,64,95,Sosial,Komunikatif,Psikologi
71,60,99,Sosial,Komunikatif,Psikologi
72,64,99,Sosial,Komunikatif,Psikologi
70,69,98,Sosial,Komunikatif,Psikologi
68,64,98,Sosial,Komunikatif,Psikologi
73,65,95,Sosial,Komunikatif,Psikologi
73,66,99,Sosial,Komunikatif,Psikologi
65,66,97,Sosial,Komunikatif,Psikologi
71,68,99,Sosial,Komunikatif,Psikologi
65,64,96,Sosial,Komunikatif,Psikologi
73,63,98,Sosial,Komunikatif,Psikologi
66,69,98,Sosial,Komunikatif,Psikologi
65,62,100,Sosial,Komunikatif,Psikologi
70,68,98,Sosial,Komunikatif,Psikologi
68,63,100,Sosial,Komunikatif,Psikologi
67,70,100,Sosial,Komunikatif,Psikologi
70,67,98,Sosial,Komunikatif,Psikologi
73,64,98,Sosial,Komunikatif,Psikologi
75,67,100,Sosial,Komunikatif,Psikologi
68,61,98,Sosial,Komunikatif,Psikologi
75,67,98,Sosial,Komunikatif,Psikologi
70,66,95,Sosial,Komunikatif,Psikologi
72,68,95,Sosial,Komunikatif,Psikologi
65,66,95,Sosial,Komunikatif,Psikologi
69,63,99,Sosial,Komunikatif,Psikologi
75,60,98,Sosial,Komunikatif,Psikologi
73,62,100,Sosial,Komunikatif,Psikologi
75,60,97,Sosial,Komunikatif,Psikologi
65,65,96,Sosial,Komunikatif,Psikologi
73,68,99,Sosial,Komunikatif,Psikologi
73,64,100,Sosial,Komunikatif,Psikologi
65,64,97,Sosial,Komunikatif,Psikologi
69,61,95,Sosial,Komunikatif,Psikologi
67,69,99,Sosial,Komunikatif,Psikologi
73,65,98,Sosial,Komunikatif,Psikologi
70,68,100,Sosial,Komunikatif,Psikologi
69,67,97,Sosial,Komunikatif,Psikologi
71,60,96,Sosial,Komunikatif,Psikologi
65,69,95,Sosial,Komunikatif,Psikologi
73,64,95,Sosial,Komunikatif,Psikologi
65,66,99,Sosial,Komunikatif,Psikologi
65,62,96,Sosial,Komunikatif,Psikologi
75,64,96,Sosial,Komunikatif,Psikologi
71,67,99,Sosial,Komunikatif,Psikologi
70,63,100,Sosial,Komunikatif,Psikologi
71,66,100,Sosial,Komunikatif,Psikologi
66,60,95,Sosial,Komunikatif,Psikologi
74,62,97,Sosial,Komunikatif,Psikologi
65,61,96,Sosial,Komunikatif,Psikologi
70,69,98,Sosial,Komunikatif,Psikologi
71,69,95,Sosial,Komunikatif,Psikologi
72,63,96,Sosial,Komunikatif,Psikologi
70,63,100,Sosial,Komunikatif,Psikologi
68,69,97,Sosial,Komunikatif,Psikologi
66,65,100,Sosial,Komunikatif,Psikologi
69,60,95,Sosial,Komunikatif,Psikologi
68,69,95,Sosial,Komunikatif,Psikologi
68,70,96,Sosial,Komunikatif,Psikologi
74,64,95,Sosial,Komunikatif,Psikologi
71,70,100,Sosial,Komunikatif,Psikologi
73,65,95,Sosial,Komunikatif,Psikologi
68,70,98,Sosial,Komunikatif,Psikologi
66,64,95,Sosial,Komunikatif,Psikologi
73,65,96,Sosial,Komunikatif,Psikologi
72,65,95,Sosial,Komunikatif,Psikologi
74,61,96,Sosial,Komunikatif,Psikologi
69,62,97,Sosial,Komunikatif,Psikologi
69,69,96,Sosial,Komunikatif,Psikologi
69,63,95,Sosial,Komunikatif,Psikologi
71,67,100,Sosial,Komunikatif,Psikologi
72,66,97,Sosial,Komunikatif,Psikologi
75,69,96,Sosial,Komunikatif,Psikologi
75,62,96,Sosial,Komunikatif,Psikologi
68,66,97,Sosial,Komunikatif,Psikologi
75,62,100,Sosial,Komunikatif,Psikologi
73,60,99,Sosial,Komunikatif,Psikologi
74,68,98,Sosial,Komunikatif,Psikologi
73,64,100,Sosial,Komunikatif,Psikologi
74,61,99,Sosial,Komunikatif,Psikologi
69,69,99,Sosial,Komunikatif,Psikologi
67,65,98,Sosial,Komunikatif,Psikologi
70,69,96,Sosial,Komunikatif,Psikologi
74,64,97,Sosial,Komunikatif,Psikologi
74,62,96,Sosial,Komunikatif,Psikologi
75,60,98,Sosial,Komunikatif,Psikologi
70,68,98,Sosial,Komunikatif,Psikologi
71,64,98,Sosial,Komunikatif,Psikologi
71,64,95,Sosial,Komunikatif,Psikologi
74,69,96,Sosial,Komunikatif,Psikologi
70,61,100,Sosial,Komunikatif,Psikologi
73,64,99,Sosial,Komunikatif,Psikologi
65,61,97,Sosial,Komunikatif,Psikologi
74,62,96,Sosial,Komunikatif,Psikologi
73,70,97,Sosial,Komunikatif,Psikologi
68,64,98,Sosial,Komunikatif,Psikologi
70,67,97,Sosial,Komunikatif,Psikologi
66,60,98,Sosial,Komunikatif,Psikologi
66,63,97,Sosial,Komunikatif,Psikologi
66,65,100,Sosial,Komunikatif,Psikologi
66,60,100,Sosial,Komunikatif,Psikologi
72,61,96,Sosial,Komunikatif,Psikologi
65,70,99,Sosial,Komunikatif,Psikologi
67,60,95,Sosial,Komunikatif,Psikologi
70,70,95,Sosial,Komunikatif,Psikologi
74,67,100,Sosial,Komunikatif,Psikologi
71,70,98,Sosial,Komunikatif,Psikologi
73,69,99,Sosial,Komunikatif,Psikologi
73,69,100,Sosial,Komunikatif,Psikologi
66,60,98,Sosial,Komunikatif,Psikologi
71,67,95,Sosial,Komunikatif,Psikologi
70,63,100,Sosial,Komunikatif,Psikologi
72,60,98,Sosial,Komunikatif,Psikologi
74,68,95,Sosial,Komunikatif,Psikologi
74,70,99,Sosial,Komunikatif,Psikologi
75,68,96,Sosial,Komunikatif,Psikologi
73,61,97,Sosial,Komunikatif,Psikologi
66,69,100,Sosial,Komunikatif,Psikologi
74,66,98,Sosial,Komunikatif,Psikologi
67,69,100,Sosial,Komunikatif,Psikologi
73,70,98,Sosial,Komunikatif,Psikologi
70,62,97,Sosial,Komunikatif,Psikologi
69,68,98,Sosial,Komunikatif,Psikologi
75,61,98,Sosial,Komunikatif,Psikologi
68,64,98,Sosial,Komunikatif,Psikologi
69,63,95,Sosial,Komunikatif,Psikologi
71,64,95,Sosial,Komunikatif,Psikologi
71,64,98,Sosial,Komunikatif,Psikologi
72,66,95,Sosial,Komunikatif,Psikologi
69,69,97,Sosial,Komunikatif,Psikologi
73,66,99,Sosial,Komunikatif,Psikologi
71,69,96,Sosial,Komunikatif,Psikologi
75,64,100,Sosial,Komunikatif,Psikologi
71,70,99,Sosial,Komunikatif,Psikologi
69,65,95,Sosial,Komunikatif,Psikologi
73,60,99,Sosial,Komunikatif,Psikologi
69,60,96,Sosial,Komunikatif,Psikologi
75,70,99,Sosial,Komunikatif,Psikologi
71,66,95,Sosial,Komunikatif,Psikologi
71,68,97,Sosial,Komunikatif,Psikologi
73,65,100,Sosial,Komunikatif,Psikologi
72,60,98,Sosial,Komunikatif,Psikologi
70,65,98,Sosial,Komunikatif,Psikologi
70,68,98,Sosial,Komunikatif,Psikologi
74,68,100,Sosial,Komunikatif,Psikologi
70,64,97,Sosial,Komunikatif,Psikologi
67,65,100,Sosial,Komunikatif,Psikologi
65,69,95,Sosial,Komunikatif,Psikologi
71,68,96,Sosial,Komunikatif,Psikologi
67,67,95,Sosial,Komunikatif,Psikologi
66,62,95,Sosial,Komunikatif,Psikologi
68,61,98,Sosial,Komunikatif,Psikologi
69,64,96,Sosial,Komunikatif,Psikologi
75,70,100,Sosial,Komunikatif,Psikologi
72,65,96,Sosial,Komunikatif,Psikologi
73,70,100,Sosial,Komunikatif,Psikologi
70,70,99,Sosial,Komunikatif,Psikologi
75,62,99,Sosial,Komunikatif,Psikologi
72,65,99,Sosial,Komunikatif,Psikologi
68,69,99,Sosial,Komunikatif,Psikologi
66,67,100,Sosial,Komunikatif,Psikologi
67,61,96,Sosial,Komunikatif,Psikologi
75,60,100,Sosial,Komunikatif,Psikologi
75,60,97,Sosial,Komunikatif,Psikologi
69,68,98,Sosial,Komunikatif,Psikologi
71,68,96,Sosial,Komunikatif,Psikologi
71,63,96,Sosial,Komunikatif,Psikologi
75,64,99,Sosial,Komunikatif,Psikologi
72,66,100,Sosial,Komunikatif,Psikologi
67,63,95,Sosial,Komunikatif,Psikologi
70,62,96,Sosial,Komunikatif,Psikologi
75,60,100,Sosial,Komunikatif,Psikologi
69,69,98,Sosial,Komunikatif,Psikologi
70,66,96,Sosial,Komunikatif,Psikologi
67,69,99,Sosial,Komunikatif,Psikologi
71,65,97,Sosial,Komunikatif,Psikologi
68,70,98,Sosial,Komunikatif,Psikologi
66,66,97,Sosial,Komunikatif,Psikologi
74,67,97,Sosial,Komunikatif,Psikologi
72,63,96,Sosial,Komunikatif,Psikologi
74,64,95,Sosial,Komunikatif,Psikologi
71,67,97,Sosial,Komunikatif,Psikologi
74,65,97,Sosial,Komunikatif,Psikologi
70,60,96,Sosial,Komunikatif,Psikologi
72,62,96,Sosial,Komunikatif,Psikologi
68,61,95,Sosial,Komunikatif,Psikologi
72,61,100,Sosial,Komunikatif,Psikologi
74,69,95,Sosial,Komunikatif,Psikologi
72,64,99,Sosial,Komunikatif,Psikologi
66,60,97,Sosial,Komunikatif,Psikologi
70,60,96,Sosial,Komunikatif,Psikologi
71,67,99,Sosial,Komunikatif,Psikologi
68,60,96,Sosial,Komunikatif,Psikologi
70,61,100,Sosial,Komunikatif,Psikologi
75,61,97,Sosial,Komunikatif,Psikologi
70,67,95,Sosial,Komunikatif,Psikologi
72,63,99,Sosial,Komunikatif,Psikologi
75,60,96,Sosial,Komunikatif,Psikologi
67,65,98,Sosial,Komunikatif,Psikologi
66,61,98,Sosial,Komunikatif,Psikologi
72,62,98,Sosial,Komunikatif,Psikologi
67,69,96,Sosial,Komunikatif,Psikologi
74,64,95,Sosial,Komunikatif,Psikologi
69,70,98,Sosial,Komunikatif,Psikologi
69,68,95,Sosial,Komunikatif,Psikologi
71,68,97,Sosial,Komunikatif,Psikologi
65,67,95,Sosial,Komunikatif,Psikologi
72,60,96,Sosial,Komunikatif,Psikologi
68,67,96,Sosial,Komunikatif,Psikologi
69,60,97,Sosial,Komunikatif,Psikologi
65,66,98,Sosial,Komunikatif,Psikologi
69,67,97,Sosial,Komunikatif,Psikologi
74,66,100,Sosial,Komunikatif,Psikologi
70,65,98,Sosial,Komunikatif,Psikologi
71,69,96,Sosial,Komunikatif,Psikologi
67,67,100,Sosial,Komunikatif,Psikologi
75,64,97,Sosial,Komunikatif,Psikologi
74,63,96,Sosial,Komunikatif,Psikologi
73,60,99,Sosial,Komunikatif,Psikologi
74,69,97,Sosial,Komunikatif,Psikologi
72,65,97,Sosial,Komunikatif,Psikologi
67,64,98,Sosial,Komunikatif,Psikologi
68,61,99,Sosial,Komunikatif,Psikologi
71,68,95,Sosial,Komunikatif,Psikologi
66,63,98,Sosial,Komunikatif,Psikologi
70,63,99,Sosial,Komunikatif,Psikologi
67,67,95,Sosial,Komunikatif,Psikologi
75,67,95,Sosial,Komunikatif,Psikologi
74,67,97,Sosial,Komunikatif,Psikologi
65,63,96,Sosial,Komunikatif,Psikologi
74,69,95,Sosial,Komunikatif,Psikologi
70,69,100,Sosial,Komunikatif,Psikologi
70,62,97,Sosial,Komunikatif,Psikologi
70,66,96,Sosial,Komunikatif,Psikologi
72,65,96,Sosial,Komunikatif,Psikologi
65,63,98,Sosial,Komunikatif,Psikologi
65,68,99,Sosial,Komunikatif,Psikologi
75,60,96,Sosial,Komunikatif,Psikologi
65,61,97,Sosial,Komunikatif,Psikologi
73,62,100,Sosial,Komunikatif,Psikologi
73,65,95,Sosial,Komunikatif,Psikologi
66,64,100,Sosial,Komunikatif,Psikologi
65,60,98,Sosial,Komunikatif,Psikologi
68,61,100,Sosial,Komunikatif,Psikologi
65,64,95,Sosial,Komunikatif,Psikologi
66,62,100,Sosial,Komunikatif,Psikologi
74,65,100,Sosial,Komunikatif,Psikologi
70,61,97,Sosial,Komunikatif,Psikologi
69,66,95,Sosial,Komunikatif,Psikologi
71,60,97,Sosial,Komunikatif,Psikologi
71,64,98,Sosial,Komunikatif,Psikologi
72,66,99,Sosial,Komunikatif,Psikologi
70,61,95,Sosial,Komunikatif,Psikologi
68,63,99,Sosial,Komunikatif,Psikologi
71,69,96,Sosial,Komunikatif,Psikologi
65,63,96,Sosial,Komunikatif,Psikologi
72,70,99,Sosial,Komunikatif,Psikologi
71,70,97,Sosial,Komunikatif,Psikologi
68,70,100,Sosial,Komunikatif,Psikologi
66,64,100,Sosial,Komunikatif,Psikologi
74,62,96,Sosial,Komunikatif,Psikologi
72,66,98,Sosial,Komunikatif,Psikologi
69,66,97,Sosial,Komunikatif,Psikologi
65,68,99,Sosial,Komunikatif,Psikologi
66,62,100,Sosial,Komunikatif,Psikologi
75,70,96,Sosial,Komunikatif,Psikologi
74,70,96,Sosial,Komunikatif,Psikologi
72,66,100,Sosial,Komunikatif,Psikologi
74,65,96,Sosial,Komunikatif,Psikologi
66,66,96,Sosial,Komunikatif,Psikologi
68,62,100,Sosial,Komunikatif,Psikologi
71,60,97,Sosial,Komunikatif,Psikologi
75,68,96,Sosial,Komunikatif,Psikologi
75,68,100,Sosial,Komunikatif,Psikologi
68,69,97,Sosial,Komunikatif,Psikologi
68,63,97,Sosial,Komunikatif,Psikologi
72,62,95,Sosial,Komunikatif,Psikologi
68,68,100,Sosial,Komunikatif,Psikologi
65,65,96,Sosial,Komunikatif,Psikologi
66,62,95,Sosial,Komunikatif,Psikologi
69,63,96,Sosial,Komunikatif,Psikologi
68,69,98,Sosial,Komunikatif,Psikologi
72,70,100,Sosial,Komunikatif,Psikologi
66,63,98,Sosial,Komunikatif,Psikologi
71,60,99,Sosial,Komunikatif,Psikologi
75,69,100,Sosial,Komunikatif,Psikologi
68,70,96,Sosial,Komunikatif,Psikologi
74,62,98,Sosial,Komunikatif,Psikologi
70,66,95,Sosial,Komunikatif,Psikologi
70,65,95,Sosial,Komunikatif,Psikologi
71,64,98,Sosial,Komunikatif,Psikologi
72,68,97,Sosial,Komunikatif,Psikologi
72,66,95,Sosial,Komunikatif,Psikologi
71,61,100,Sosial,Komunikatif,Psikologi
68,67,99,Sosial,Komunikatif,Psikologi
71,65,99,Sosial,Komunikatif,Psikologi
70,70,99,Sosial,Komunikatif,Psikologi
75,69,100,Sosial,Komunikatif,Psikologi
70,67,100,Sosial,Komunikatif,Psikologi
70,66,100,Sosial,Komunikatif,Psikologi
71,60,97,Sosial,Komunikatif,Psikologi
75,68,96,Sosial,Komunikatif,Psikologi
70,67,97,Sosial,Komunikatif,Psikologi
69,60,97,Sosial,Komunikatif,Psikologi
69,68,99,Sosial,Komunikatif,Psikologi
69,63,96,Sosial,Komunikatif,Psikologi
71,69,99,Sosial,Komunikatif,Psikologi
71,69,97,Sosial,Komunikatif,Psikologi
66,63,98,Sosial,Komunikatif,Psikologi
66,69,100,Sosial,Komunikatif,Psikologi
70,69,97,Sosial,Komunikatif,Psikologi
67,70,97,Sosial,Komunikatif,Psikologi
70,68,98,Sosial,Komunikatif,Psikologi
68,70,96,Sosial,Komunikatif,Psikologi
69,69,99,Sosial,Komunikatif,Psikologi
70,62,99,Sosial,Komunikatif,Psikologi
70,68,100,Sosial,Komunikatif,Psikologi
68,62,97,Sosial,Komunikatif,Psikologi
66,63,98,Sosial,Komunikatif,Psikologi
71,69,96,Sosial,Komunikatif,Psikologi
75,60,99,Sosial,Komunikatif,Psikologi
68,65,97,Sosial,Komunikatif,Psikologi
70,61,100,Sosial,Komunikatif,Psikologi
68,65,96,Sosial,Komunikatif,Psikologi
67,65,99,Sosial,Komunikatif,Psikologi
72,65,98,Sosial,Komunikatif,Psikologi
67,63,100,Sosial,Komunikatif,Psikologi
75,70,96,Sosial,Komunikatif,Psikologi
73,69,98,Sosial,Komunikatif,Psikologi
70,60,98,Sosial,Komunikatif,Psikologi
72,70,99,Sosial,Komunikatif,Psikologi
75,70,99,Sosial,Komunikatif,Psikologi
65,61,99,Sosial,Komunikatif,Psikologi
72,69,98,Sosial,Komunikatif,Psikologi
70,67,100,Sosial,Komunikatif,Ilmu Komunikasi
68,69,99,Sosial,Komunikatif,Ilmu Komunikasi
67,61,100,Sosial,Komunikatif,Ilmu Komunikasi
68,68,95,Sosial,Komunikatif,Ilmu Komunikasi
64,63,100,Sosial,Komunikatif,Ilmu Komunikasi
